,Condition,df,mse,p_value,se,t,theta,Source,Detector,Chroma,Significant,ch_name
5341,m_noise__ild_10__itd_0__targ_r,66.0,4.109857642563485e-15,0.7872592644757197,7.135010940641886e-08,0.27097066561640515,0.01933378663766065,8,7,hbr,False,S8_D7 hbr
5342,m_speech__ild_0__itd_500__targ_l,66.0,4.109857642563485e-15,0.9762864320475965,7.149164562836959e-08,-0.029837830836539722,-0.0021331556284851366,8,7,hbr,False,S8_D7 hbr
5343,m_speech__ild_0__itd_500__targ_r,66.0,4.109857642563485e-15,0.3293256743830135,7.152325375050862e-08,0.9827372032091599,0.0702885623551939,8,7,hbr,False,S8_D7 hbr
5344,m_speech__ild_0__itd_50__targ_l,66.0,4.109857642563485e-15,0.7940354729225186,7.164737769346224e-08,0.2621328156067787,0.018781128845629567,8,7,hbr,False,S8_D7 hbr
5345,m_speech__ild_0__itd_50__targ_r,66.0,4.109857642563485e-15,0.6298649903880895,7.149067308049363e-08,0.48417428266690477,0.0346139453561222,8,7,hbr,False,S8_D7 hbr
5346,m_speech__ild_10__itd_0__targ_l,66.0,4.109857642563485e-15,0.42671293467013083,7.138325225381938e-08,-0.7997705589319256,-0.05709022355341577,8,7,hbr,False,S8_D7 hbr
5347,m_speech__ild_10__itd_0__targ_r,66.0,4.109857642563485e-15,0.6671892478163756,7.092668579375923e-08,0.4319450506050981,0.030636430884437224,8,7,hbr,False,S8_D7 hbr
5348,Exhale,63.0,5.960210826425325e-17,2.0585136618632638e-23,6.6333785790802595e-09,15.670292996878223,0.1039469858934034,1,1,hbo,True,S1_D1 hbo
5349,Hold_Breath,63.0,5.960210826425325e-17,2.655351254202578e-08,8.859757802490502e-09,-6.351710970768954,-0.056274620832434764,1,1,hbo,True,S1_D1 hbo
5350,Inhale,63.0,5.960210826425325e-17,1.361256525729361e-14,6.743845780726455e-09,-9.978703607252786,-0.06729483821889155,1,1,hbo,True,S1_D1 hbo
5399,m_noise__ild_0__itd_500__targ_l,63.0,5.960210826425325e-17,8.694687812280178e-06,8.569756709830206e-09,4.842080049510028,0.04149544799382354,1,1,hbo,True,S1_D1 hbo
5400,m_noise__ild_0__itd_500__targ_r,63.0,5.960210826425325e-17,0.18187682997049728,8.590600045171227e-09,-1.3499050124653373,-0.011596494061061594,1,1,hbo,False,S1_D1 hbo
5401,m_noise__ild_0__itd_50__targ_l,63.0,5.960210826425325e-17,0.8228214613949295,8.582822051293782e-09,-0.2248528697531723,-0.0019298721688142159,1,1,hbo,False,S1_D1 hbo
5402,m_noise__ild_0__itd_50__targ_r,63.0,5.960210826425325e-17,0.49663186881124,8.593911274363723e-09,0.6837634786431875,0.0058762026681098475,1,1,hbo,False,S1_D1 hbo
5403,m_noise__ild_10__itd_0__targ_l,63.0,5.960210826425325e-17,0.3657656639902169,8.548375489846855e-09,-0.9110044371999476,-0.007787608002101761,1,1,hbo,False,S1_D1 hbo
5404,m_noise__ild_10__itd_0__targ_r,63.0,5.960210826425325e-17,3.441456203739975e-12,8.580805820241262e-09,-8.581959125160957,-0.07364012481025374,1,1,hbo,True,S1_D1 hbo
5405,m_speech__ild_0__itd_500__targ_l,63.0,5.960210826425325e-17,0.07547346591154519,8.665855930211023e-09,-1.8074076469175346,-0.015662734275349068,1,1,hbo,False,S1_D1 hbo
5406,m_speech__ild_0__itd_500__targ_r,63.0,5.960210826425325e-17,4.041529435235606e-05,8.552173884799671e-09,-4.415020747208062,-0.03775802513512152,1,1,hbo,True,S1_D1 hbo
5407,m_speech__ild_0__itd_50__targ_l,63.0,5.960210826425325e-17,1.595307544919966e-20,8.550054473246108e-09,-13.676552559800012,-0.11693526939250361,1,1,hbo,True,S1_D1 hbo
5408,m_speech__ild_0__itd_50__targ_r,63.0,5.960210826425325e-17,5.690206854999814e-13,8.614178027992633e-09,-9.032442070011275,-0.07780706401860742,1,1,hbo,True,S1_D1 hbo
5409,m_speech__ild_10__itd_0__targ_l,63.0,5.960210826425325e-17,1.1973325352488512e-14,8.599196696654858e-09,-10.011584800211985,-0.08609158694226289,1,1,hbo,True,S1_D1 hbo
5410,m_speech__ild_10__itd_0__targ_r,63.0,5.960210826425325e-17,1.6114046207527883e-13,8.588907742249704e-09,-9.350214233359873,-0.080308127420598,1,1,hbo,True,S1_D1 hbo
5411,Exhale,63.0,4.498759538480825e-18,2.279916313068482e-05,1.8224279323608142e-09,-4.576086483997936,-0.008339587829336626,1,1,hbr,True,S1_D1 hbr
5412,Hold_Breath,63.0,4.498759538480825e-18,1.228669045811609e-25,2.4340944664504717e-09,-17.315378018207035,-0.04214726581861588,1,1,hbr,True,S1_D1 hbr
5413,Inhale,63.0,4.498759538480825e-18,0.009166642021876387,1.8527772500561224e-09,2.6887210082453383,0.004981601115824924,1,1,hbr,True,S1_D1 hbr
5462,m_noise__ild_0__itd_500__targ_l,63.0,4.498759538480825e-18,0.8458896613379335,2.354420724724644e-09,0.19516779453353522,0.0004595071002485565,1,1,hbr,False,S1_D1 hbr
5463,m_noise__ild_0__itd_500__targ_r,63.0,4.498759538480825e-18,7.067990798098009e-09,2.360147139413056e-09,-6.684461642874895,-0.015776313024947478,1,1,hbr,True,S1_D1 hbr
5464,m_noise__ild_0__itd_50__targ_l,63.0,4.498759538480825e-18,0.011216865263905416,2.358010244446034e-09,2.6127691963067217,0.00616093653126428,1,1,hbr,True,S1_D1 hbr
5465,m_noise__ild_0__itd_50__targ_r,63.0,4.498759538480825e-18,0.000997580745740818,2.3610568532939858e-09,-3.452547362550703,-0.008151660611672412,1,1,hbr,True,S1_D1 hbr
5466,m_noise__ild_10__itd_0__targ_l,63.0,4.498759538480825e-18,1.3221918584724275e-09,2.3485465337582945e-09,-7.102885971684502,-0.016681458228480054,1,1,hbr,True,S1_D1 hbr
5467,m_noise__ild_10__itd_0__targ_r,63.0,4.498759538480825e-18,0.6002193407950673,2.3574563131809323e-09,-0.5267466814271089,-0.001241782289577443,1,1,hbr,False,S1_D1 hbr
5468,m_speech__ild_0__itd_500__targ_l,63.0,4.498759538480825e-18,0.46951677290754457,2.38082264064309e-09,0.7276611823682448,0.0017324322176994378,1,1,hbr,False,S1_D1 hbr
5469,m_speech__ild_0__itd_500__targ_r,63.0,4.498759538480825e-18,0.008872797018848057,2.3495900896141266e-09,-2.700855543020693,-0.0063459034173608,1,1,hbr,True,S1_D1 hbr
5470,m_speech__ild_0__itd_50__targ_l,63.0,4.498759538480825e-18,0.003265641028754173,2.3490078109503456e-09,-3.0583262353312355,-0.0071840322152274365,1,1,hbr,True,S1_D1 hbr
5471,m_speech__ild_0__itd_50__targ_r,63.0,4.498759538480825e-18,0.46135273271320776,2.3666248602260916e-09,-0.7411558477158589,-0.0017540378545062949,1,1,hbr,False,S1_D1 hbr
5472,m_speech__ild_10__itd_0__targ_l,63.0,4.498759538480825e-18,0.037741229894728605,2.3625089491004974e-09,-2.1224033234937774,-0.005014196845354687,1,1,hbr,True,S1_D1 hbr
5473,m_speech__ild_10__itd_0__targ_r,63.0,4.498759538480825e-18,0.814261392094217,2.3596822028686638e-09,0.23591824924201407,0.0005566920940683142,1,1,hbr,False,S1_D1 hbr
5474,Exhale,63.0,4.458211008343917e-17,9.737934996708312e-28,5.736992510684845e-09,18.96996257880874,0.1088305332425975,1,2,hbo,True,S1_D2 hbo
5475,Hold_Breath,63.0,4.458211008343917e-17,2.2399961338099483e-07,7.662515195449186e-09,-5.808588456993538,-0.04450839731582373,1,2,hbo,True,S1_D2 hbo
5476,Inhale,63.0,4.458211008343917e-17,5.549272572662277e-17,5.832531985925892e-09,-11.415949258824904,-0.06658388920180323,1,2,hbo,True,S1_D2 hbo
5525,m_noise__ild_0__itd_500__targ_l,63.0,4.458211008343917e-17,0.03839163905943197,7.411702720803239e-09,2.1149986982245252,0.015675741606126024,1,2,hbo,True,S1_D2 hbo
5526,m_noise__ild_0__itd_500__targ_r,63.0,4.458211008343917e-17,0.31151211936642814,7.429729440871085e-09,-1.0202495229087303,-0.007580177917389672,1,2,hbo,False,S1_D2 hbo
5527,m_noise__ild_0__itd_50__targ_l,63.0,4.458211008343917e-17,0.11914702509452178,7.4230025079678765e-09,-1.5798603598509782,-0.011727307413412843,1,2,hbo,False,S1_D2 hbo
5528,m_noise__ild_0__itd_50__targ_r,63.0,4.458211008343917e-17,0.007533726931238583,7.432593214866802e-09,-2.7612846904796213,-0.02052350585477441,1,2,hbo,True,S1_D2 hbo
5529,m_noise__ild_10__itd_0__targ_l,63.0,4.458211008343917e-17,3.385611375365764e-06,7.393210801873625e-09,-5.096936961060371,-0.03768272939698046,1,2,hbo,True,S1_D2 hbo
5530,m_noise__ild_10__itd_0__targ_r,63.0,4.458211008343917e-17,2.332935535253699e-13,7.421258735573429e-09,-9.256823428076624,-0.06869728172927442,1,2,hbo,True,S1_D2 hbo
5531,m_speech__ild_0__itd_500__targ_l,63.0,4.458211008343917e-17,2.9746230820017286e-08,7.494815798254615e-09,-6.323036734026333,-0.04738999560712483,1,2,hbo,True,S1_D2 hbo
5532,m_speech__ild_0__itd_500__targ_r,63.0,4.458211008343917e-17,0.00011420511272672114,7.3964959096263555e-09,-4.115722069607164,-0.030441921453008308,1,2,hbo,True,S1_D2 hbo
5533,m_speech__ild_0__itd_50__targ_l,63.0,4.458211008343917e-17,9.945226344487361e-25,7.394662899786062e-09,-16.631091823511884,-0.12298131769025866,1,2,hbo,True,S1_D2 hbo
5534,m_speech__ild_0__itd_50__targ_r,63.0,4.458211008343917e-17,3.2073959597530875e-09,7.450121268240935e-09,-6.882013533171217,-0.05127183539180083,1,2,hbo,True,S1_D2 hbo
5535,m_speech__ild_10__itd_0__targ_l,63.0,4.458211008343917e-17,5.787414287512967e-16,7.4371644040034625e-09,-10.796280825304093,-0.08029371544957672,1,2,hbo,True,S1_D2 hbo
5536,m_speech__ild_10__itd_0__targ_r,63.0,4.458211008343917e-17,3.227019884021105e-20,7.428265823338806e-09,-13.473908519822196,-0.10008777416458878,1,2,hbo,True,S1_D2 hbo
5537,Exhale,63.0,3.3353486898688383e-18,0.20792496025854942,1.5691866139053571e-09,1.272349868744384,0.001996554382237925,1,2,hbr,False,S1_D2 hbr
5538,Hold_Breath,63.0,3.3353486898688383e-18,2.282536893202368e-18,2.0958570629386993e-09,-12.279538598766782,-0.02573615770185374,1,2,hbr,True,S1_D2 hbr
5539,Inhale,63.0,3.3353486898688383e-18,0.6529619795877231,1.5953186448202618e-09,0.45180382365197325,0.0007207710636730785,1,2,hbr,False,S1_D2 hbr
5588,m_noise__ild_0__itd_500__targ_l,63.0,3.3353486898688383e-18,0.006010854249499672,2.027254641533775e-09,2.843382627813991,0.0057642606298924145,1,2,hbr,True,S1_D2 hbr
5589,m_noise__ild_0__itd_500__targ_r,63.0,3.3353486898688383e-18,0.3962601538345897,2.0321853239026994e-09,-0.8541464078056422,-0.0017357837944068362,1,2,hbr,False,S1_D2 hbr
5590,m_noise__ild_0__itd_50__targ_l,63.0,3.3353486898688383e-18,0.0013897892316210834,2.0303453680295313e-09,-3.345046428435824,-0.0067915995218184025,1,2,hbr,True,S1_D2 hbr
5591,m_noise__ild_0__itd_50__targ_r,63.0,3.3353486898688383e-18,0.0020061130685612603,2.032968625573559e-09,-3.223688835974331,-0.006553658262147562,1,2,hbr,True,S1_D2 hbr
5592,m_noise__ild_10__itd_0__targ_l,63.0,3.3353486898688383e-18,0.00017201415115637576,2.02219671761358e-09,-3.994837658773499,-0.008078347600970887,1,2,hbr,True,S1_D2 hbr
5593,m_noise__ild_10__itd_0__targ_r,63.0,3.3353486898688383e-18,0.20463752427857584,2.029868410060008e-09,1.2817214149638783,0.0026017258107325913,1,2,hbr,False,S1_D2 hbr
5594,m_speech__ild_0__itd_500__targ_l,63.0,3.3353486898688383e-18,0.07846430911084377,2.049987794546312e-09,-1.788741165779418,-0.0036668975574503486,1,2,hbr,False,S1_D2 hbr
5595,m_speech__ild_0__itd_500__targ_r,63.0,3.3353486898688383e-18,5.461148596733304e-09,2.023095262818445e-09,-6.749023761619106,-0.013653918000780734,1,2,hbr,True,S1_D2 hbr
5596,m_speech__ild_0__itd_50__targ_l,63.0,3.3353486898688383e-18,0.7559184497268265,2.0225938965539446e-09,-0.3122014144067217,-0.0006314566752745441,1,2,hbr,False,S1_D2 hbr
5597,m_speech__ild_0__itd_50__targ_r,63.0,3.3353486898688383e-18,0.0004453905037564358,2.037762912244019e-09,-3.706570366585591,-0.007553111624650835,1,2,hbr,True,S1_D2 hbr
5598,m_speech__ild_10__itd_0__targ_l,63.0,3.3353486898688383e-18,0.12736624111107414,2.034218940749937e-09,1.5449538175655613,0.0031427743182757878,1,2,hbr,False,S1_D2 hbr
5599,m_speech__ild_10__itd_0__targ_r,63.0,3.3353486898688383e-18,0.02578951455369286,2.0317849941070348e-09,2.283408953781338,0.004639396047702566,1,2,hbr,True,S1_D2 hbr
5600,Exhale,63.0,5.2983980191554365e-17,1.9245999968498682e-18,6.254264769504736e-09,12.326415766201459,0.07709266786082151,2,1,hbo,True,S2_D1 hbo
5601,Hold_Breath,63.0,5.2983980191554365e-17,1.3352535949497186e-07,8.353400975064506e-09,-5.941346749173877,-0.04963045172774539,2,1,hbo,True,S2_D1 hbo
5602,Inhale,63.0,5.2983980191554365e-17,6.068025232380826e-17,6.358418500398439e-09,-11.392111308280732,-0.07243581130117048,2,1,hbo,True,S2_D1 hbo
5651,m_noise__ild_0__itd_500__targ_l,63.0,5.2983980191554365e-17,4.311587060970436e-05,8.079974154128463e-09,4.396660771941461,0.035524905401757505,2,1,hbo,True,S2_D1 hbo
5652,m_noise__ild_0__itd_500__targ_r,63.0,5.2983980191554365e-17,6.716223587926201e-10,8.099626241876543e-09,7.271351237181919,0.058895227294580126,2,1,hbo,True,S2_D1 hbo
5653,m_noise__ild_0__itd_50__targ_l,63.0,5.2983980191554365e-17,3.5878396076535055e-07,8.092292779372451e-09,5.687039011539096,0.046021184729087276,2,1,hbo,True,S2_D1 hbo
5654,m_noise__ild_0__itd_50__targ_r,63.0,5.2983980191554365e-17,0.053448129420890986,8.10274822622215e-09,1.9682109816130093,0.01594791804009577,2,1,hbo,False,S2_D1 hbo
5655,m_noise__ild_10__itd_0__targ_l,63.0,5.2983980191554365e-17,0.8715887884959387,8.059814923160908e-09,-0.1623003381423885,-0.0013081106873940845,2,1,hbo,False,S2_D1 hbo
5656,m_noise__ild_10__itd_0__targ_r,63.0,5.2983980191554365e-17,0.09235128717681707,8.090391780855839e-09,-1.7091183771263336,-0.01382743727081256,2,1,hbo,False,S2_D1 hbo
5657,m_speech__ild_0__itd_500__targ_l,63.0,5.2983980191554365e-17,0.005123772494168523,8.170581069027017e-09,-2.900565788803485,-0.02369930792346517,2,1,hbo,True,S2_D1 hbo
5658,m_speech__ild_0__itd_500__targ_r,63.0,5.2983980191554365e-17,0.11588716662017712,8.063396230552136e-09,-1.5942408530245555,-0.012854995684870424,2,1,hbo,False,S2_D1 hbo
5659,m_speech__ild_0__itd_50__targ_l,63.0,5.2983980191554365e-17,4.0805843362759863e-07,8.06139794855247e-09,-5.653714448127622,-0.04557684205383748,2,1,hbo,True,S2_D1 hbo
5660,m_speech__ild_0__itd_50__targ_r,63.0,5.2983980191554365e-17,0.22260438616889514,8.121856685313159e-09,1.231793091279449,0.010004446953330554,2,1,hbo,False,S2_D1 hbo
5661,m_speech__ild_10__itd_0__targ_l,63.0,5.2983980191554365e-17,0.0013918103836843153,8.107731573702371e-09,-3.34457096827612,-0.02711688363998061,2,1,hbo,True,S2_D1 hbo
5662,m_speech__ild_10__itd_0__targ_r,63.0,5.2983980191554365e-17,0.028058337191232123,8.098030658205984e-09,-2.248389543403545,-0.01820752745407166,2,1,hbo,True,S2_D1 hbo
5663,Exhale,63.0,3.0198153506878037e-18,0.46582643970905857,1.4931181243022822e-09,0.7337444069747989,0.0010955670726595023,2,1,hbr,False,S2_D1 hbr
5664,Hold_Breath,63.0,3.0198153506878037e-18,6.070168155185706e-17,1.9942574955010822e-09,-11.392017159970129,-0.022718615610147378,2,1,hbr,True,S2_D1 hbr
5665,Inhale,63.0,3.0198153506878037e-18,1.332713803928644e-05,1.51798336890615e-09,-4.724986089384927,-0.007172450301999227,2,1,hbr,True,S2_D1 hbr
5714,m_noise__ild_0__itd_500__targ_l,63.0,3.0198153506878037e-18,4.257211030037503e-10,1.928980671276979e-09,7.38461872206279,0.014244786779609228,2,1,hbr,True,S2_D1 hbr
5715,m_noise__ild_0__itd_500__targ_r,63.0,3.0198153506878037e-18,5.175200109089266e-13,1.9336723320042498e-09,9.056274467048626,0.01751186736796846,2,1,hbr,True,S2_D1 hbr
5716,m_noise__ild_0__itd_50__targ_l,63.0,3.0198153506878037e-18,1.1639494570762363e-12,1.9319215705347097e-09,8.852954421074086,0.01710321360903365,2,1,hbr,True,S2_D1 hbr
5717,m_noise__ild_0__itd_50__targ_r,63.0,3.0198153506878037e-18,0.10567959608130133,1.9344176620441522e-09,-1.641487412897622,-0.003175322243532322,2,1,hbr,False,S2_D1 hbr
5718,m_noise__ild_10__itd_0__targ_l,63.0,3.0198153506878037e-18,0.03355109603734054,1.9241679372084734e-09,2.172966508321497,0.004181152483940074,2,1,hbr,True,S2_D1 hbr
5719,m_noise__ild_10__itd_0__targ_r,63.0,3.0198153506878037e-18,0.14401148500212327,1.9314677337618782e-09,1.4794195119157003,0.0028574510519629214,2,1,hbr,False,S2_D1 hbr
5720,m_speech__ild_0__itd_500__targ_l,63.0,3.0198153506878037e-18,0.00010264786835467997,1.9506118032817823e-09,4.146926449415189,0.008089043679570682,2,1,hbr,True,S2_D1 hbr
5721,m_speech__ild_0__itd_500__targ_r,63.0,3.0198153506878037e-18,4.9173109872499745e-08,1.925022924192813e-09,6.195805104389995,0.011927066859781585,2,1,hbr,True,S2_D1 hbr
5722,m_speech__ild_0__itd_50__targ_l,63.0,3.0198153506878037e-18,0.08825148335577723,1.9245458623508338e-09,1.7315319314925062,0.0033324126142822504,2,1,hbr,False,S2_D1 hbr
5723,m_speech__ild_0__itd_50__targ_r,63.0,3.0198153506878037e-18,7.608047794018511e-05,1.9389795390429304e-09,4.233932584059785,0.008209508650179085,2,1,hbr,True,S2_D1 hbr
5724,m_speech__ild_10__itd_0__targ_l,63.0,3.0198153506878037e-18,0.005002403476454318,1.935607366464517e-09,2.909091456596086,0.0056308588531063745,2,1,hbr,True,S2_D1 hbr
5725,m_speech__ild_10__itd_0__targ_r,63.0,3.0198153506878037e-18,0.015925435858417075,1.9332914087486547e-09,2.477483344528364,0.004789697265294569,2,1,hbr,True,S2_D1 hbr
5726,Exhale,63.0,4.613285918972667e-17,9.049296703476847e-14,5.835917702671428e-09,9.496191066370866,0.055418989552184,2,2,hbo,True,S2_D2 hbo
5727,Hold_Breath,63.0,4.613285918972667e-17,3.304783308529944e-08,7.794642923592139e-09,-6.296434405216701,-0.049078457880484434,2,2,hbo,True,S2_D2 hbo
5728,Inhale,63.0,4.613285918972667e-17,1.5212141811124387e-11,5.933104602222846e-09,-8.211814871168862,-0.048721556604733984,2,2,hbo,True,S2_D2 hbo
5777,m_noise__ild_0__itd_500__targ_l,63.0,4.613285918972667e-17,0.02776764476047406,7.53950559194825e-09,2.2527335138093383,0.016984496924534735,2,2,hbo,True,S2_D2 hbo
5778,m_noise__ild_0__itd_500__targ_r,63.0,4.613285918972667e-17,0.7034498779651016,7.557843153757702e-09,0.38240249946414023,0.0028901381125548855,2,2,hbo,False,S2_D2 hbo
5779,m_noise__ild_0__itd_50__targ_l,63.0,4.613285918972667e-17,0.19913226370724485,7.5510002257355e-09,-1.297669744279491,-0.009798704531984568,2,2,hbo,False,S2_D2 hbo
5780,m_noise__ild_0__itd_50__targ_r,63.0,4.613285918972667e-17,0.7939654334158682,7.560756308921653e-09,-0.2622746234880798,-0.0019829945142075507,2,2,hbo,False,S2_D2 hbo
5781,m_noise__ild_10__itd_0__targ_l,63.0,4.613285918972667e-17,0.6660907562236602,7.520694809672222e-09,-0.43355754745089303,-0.003260653996808149,2,2,hbo,False,S2_D2 hbo
5782,m_noise__ild_10__itd_0__targ_r,63.0,4.613285918972667e-17,9.225253774285979e-09,7.549226384795805e-09,-6.617698236942461,-0.04995850213694271,2,2,hbo,True,S2_D2 hbo
5783,m_speech__ild_0__itd_500__targ_l,63.0,4.613285918972667e-17,4.3687672013456126e-08,7.624051820502432e-09,-6.225789296667484,-0.04746574022132229,2,2,hbo,True,S2_D2 hbo
5784,m_speech__ild_0__itd_500__targ_r,63.0,4.613285918972667e-17,1.5010231705610121e-05,7.524036563814941e-09,-4.692172972005938,-0.0353040810051169,2,2,hbo,True,S2_D2 hbo
5785,m_speech__ild_0__itd_50__targ_l,63.0,4.613285918972667e-17,3.3781992908414335e-19,7.522171946673432e-09,-12.809040082847678,-0.09635180197501235,2,2,hbo,True,S2_D2 hbo
5786,m_speech__ild_0__itd_50__targ_r,63.0,4.613285918972667e-17,2.8128162762939586e-10,7.578586605333747e-09,-7.487520082595853,-0.05674481940512836,2,2,hbo,True,S2_D2 hbo
5787,m_speech__ild_10__itd_0__targ_l,63.0,4.613285918972667e-17,1.008728893545551e-06,7.565406320849543e-09,-5.417749403767934,-0.04098747558404477,2,2,hbo,True,S2_D2 hbo
5788,m_speech__ild_10__itd_0__targ_r,63.0,4.613285918972667e-17,1.8938353331107746e-12,7.556354298499366e-09,-8.731145851382392,-0.06597563148491824,2,2,hbo,True,S2_D2 hbo
5789,Exhale,63.0,4.032772136714185e-18,0.021099173040409747,1.7254636514219209e-09,-2.3654455022715313,-0.0040814902335889955,2,2,hbr,True,S2_D2 hbr
5790,Hold_Breath,63.0,4.032772136714185e-18,0.00022016196074179314,2.304585795360821e-09,-3.921114768976458,-0.009036545398562672,2,2,hbr,True,S2_D2 hbr
5791,Inhale,63.0,4.032772136714185e-18,0.0020640647203930395,1.7541982003161938e-09,-3.214162655000556,-0.0056382783449254945,2,2,hbr,True,S2_D2 hbr
5840,m_noise__ild_0__itd_500__targ_l,63.0,4.032772136714185e-18,7.660536765606783e-06,2.2291511826227434e-09,4.876584528396655,0.010870644168635176,2,2,hbr,True,S2_D2 hbr
5841,m_noise__ild_0__itd_500__targ_r,63.0,4.032772136714185e-18,0.20238750677670583,2.234572917124487e-09,1.2882003812068132,0.002878577683674185,2,2,hbr,False,S2_D2 hbr
5842,m_noise__ild_0__itd_50__targ_l,63.0,4.032772136714185e-18,0.6604138342309807,2.232549718002574e-09,0.44142899962315096,0.000985512188626824,2,2,hbr,False,S2_D2 hbr
5843,m_noise__ild_0__itd_50__targ_r,63.0,4.032772136714185e-18,0.10493557789094284,2.2354342286786324e-09,-1.6450736510200161,-0.0036774539481874715,2,2,hbr,False,S2_D2 hbr
5844,m_noise__ild_10__itd_0__targ_l,63.0,4.032772136714185e-18,1.2488517953252116e-05,2.223589534442331e-09,4.74287888521378,0.010546215852288869,2,2,hbr,True,S2_D2 hbr
5845,m_noise__ild_10__itd_0__targ_r,63.0,4.032772136714185e-18,0.2873462464105886,2.232025259259187e-09,1.0730399841372726,0.00239505234878947,2,2,hbr,False,S2_D2 hbr
5846,m_speech__ild_0__itd_500__targ_l,63.0,4.032772136714185e-18,2.1135706547505723e-09,2.254148355589777e-09,6.986046816712462,0.01574758594396559,2,2,hbr,True,S2_D2 hbr
5847,m_speech__ild_0__itd_500__targ_r,63.0,4.032772136714185e-18,0.37154542414502445,2.2245775667620146e-09,0.9000042533094532,0.0020021292719026077,2,2,hbr,False,S2_D2 hbr
5848,m_speech__ild_0__itd_50__targ_l,63.0,4.032772136714185e-18,0.11024630926609494,2.2240262688744483e-09,1.6199133951731721,0.00360272994416673,2,2,hbr,False,S2_D2 hbr
