,time,condition,epoch,S1_D1 hbo,S1_D1 hbr,S1_D2 hbo,S1_D2 hbr,S2_D1 hbo,S2_D1 hbr,S2_D2 hbo,S2_D2 hbr,S3_D3 hbo,S3_D3 hbr,S4_D3 hbo,S4_D3 hbr,S5_D4 hbo,S5_D4 hbr,S5_D5 hbo,S5_D5 hbr,S6_D4 hbo,S6_D4 hbr,S6_D5 hbo,S6_D5 hbr,S7_D6 hbo,S7_D6 hbr,S7_D7 hbo,S7_D7 hbr,S8_D6 hbo,S8_D6 hbr,S8_D7 hbo,S8_D7 hbr
16,0.3333333333333333,Inhale,0,358179.97249370714,78545.00009888232,177540.06721989324,-20821.686758167478,903943.3965407253,-362994.8145567772,-757751.1633135412,-332512.10045893665,2397382.7620175416,-732046.5516889378,-376780.337136724,-4264.97227264544,2677929.046647235,-84440.95330390944,1722796.216352516,-651950.6256183803,1416968.6221754083,-95853.43994270235,-1130256.4208139137,406213.56419001997,439322.8849475552,-166251.13694318995,1190501.2755459489,-346664.0690690894,438931.6580284022,-166103.08656306972,362057.18423969427,-137011.79833935684
17,0.6666666666666666,Inhale,0,716986.3930413072,-54518.189914425144,454850.0248572189,-244101.84884878263,552709.6595643861,-437858.00296902534,-1301572.2740763729,-390672.7497555673,2370898.8303827187,-634221.7366548869,-283198.5238013186,-24435.930885893133,2875854.3554720907,77342.58141747974,1588228.5102785635,-601026.7268251217,1858183.694769225,-9647.69358777573,-877165.9525627856,449297.8899104034,444693.02209450345,-168283.33566720414,929312.380592738,-453313.355786445,697001.523304531,-263763.3951492115,574928.7031879744,-217567.8842172868
18,1.0,Inhale,0,1096725.7568336166,-220308.4347678128,645510.4385164306,-421773.0250956556,318756.1625220987,-553617.8173641945,-1812560.8237578464,-498831.0064836043,2203323.2496976987,-665504.7197961113,-300153.87883557397,-24209.582971177257,1024906.9994700997,850398.4788513274,-81153.7542424583,30710.67857443255,2224475.5272341934,39278.66108329259,-664552.7076967519,469812.9920622383,449789.23123531346,-170211.87295216607,653488.6479453495,-547002.1659143626,964415.8226521289,-364959.8791582593,795508.0723820612,-301040.8198898873
19,1.3333333333333333,Inhale,0,1323397.810326005,-315152.6085202656,604213.3186526498,-480078.50278588047,125723.50333575733,-670005.6646312609,-2361771.439818399,-557763.2937492152,1927565.4639092544,-699502.2702059752,-331141.69958204974,-82672.85097968424,1061166.694195245,620855.6477274536,-432643.98163141316,163723.66726681538,2406866.478256504,58692.37140079531,-436988.26619755814,465768.5054363192,437216.14829930244,-165453.89333259306,423582.68144950026,-639595.8712805092,1215993.5184589936,-460163.38298308826,1003024.4601734602,-379570.38569837477
20,1.6666666666666667,Inhale,0,1462855.5558026342,-236340.3542026179,519396.7871104781,-441133.8435429585,191226.9490883125,-735665.0568490499,-2675235.07424397,-508038.1530234246,1852077.4549179673,-588916.2358494197,-30368.76617224027,-167168.6634667646,2291166.5132547477,-99575.99507329929,665788.492951422,-251951.5775511665,2741137.8611293053,114385.7479766368,11511.600882614326,475605.8403280463,776237.4103387453,-293748.30319176236,826064.5312772742,-794110.9483857873,1377437.7182572405,-521258.0418068502,1136193.3289976865,-429964.928313902
21,2.0,Inhale,0,1551615.160149843,-92616.40208266342,428610.01768199005,-367705.95177860575,486192.9200006554,-768666.1981400764,-2749325.2858016384,-457333.44556722976,2086508.9948631187,-613033.9882354572,302872.7940796265,-236814.05807427847,1978722.6679775252,268293.6690968734,924732.1028051391,-349942.5336733207,3179304.788125567,152938.8975153595,449646.9211780415,476598.515284935,1310760.2395629336,-496025.5601373468,1553581.0539317203,-943325.9396164393,1445397.0357447949,-546975.6044135372,1192250.2542213486,-451178.31798989273
22,2.3333333333333335,Inhale,0,1491569.970742549,79073.35879038357,203952.08591646873,-216939.10850409613,860290.9503933673,-793751.8209859951,-2660913.7590947645,-462240.06091723836,2316566.397463481,-756982.2740082059,391003.1514461092,-257549.58416498307,910790.7335830672,1197108.2678028445,-14779.029649960585,5592.766883784406,3522663.3978216434,141500.43938817424,801560.2633873527,453143.77485096257,1732279.328045701,-655539.2802384079,2228674.6637333687,-1035907.6418412243,1422496.3839173568,-538309.4057393958,1173360.421678532,-444029.91701987607
23,2.6666666666666665,Inhale,0,1311659.9667569704,415787.7788680939,-83119.17385517797,70927.04592506571,1480844.1249987101,-755605.3309697703,-2156734.908953059,-383093.68989019596,2300313.9621025994,-558901.7219260919,679168.3089844976,-194367.8198311386,1223584.432804981,1222510.9807842781,-475709.59520117915,180020.80876442778,3997681.768024146,156256.89976425483,1446721.54141758,457786.75906187383,2362390.618653957,-893989.6821036971,3452140.9500421267,-1148895.94758677,1231662.433073677,-466092.9053426328,1015949.1216821914,-384461.41173879855
24,3.0,Inhale,0,1082497.134039773,840799.7783463425,-349994.8814529592,389798.85903443926,2304632.9255286134,-613701.5895550295,-1373538.6356020323,-146507.57833050078,2165227.1798175094,-227609.6019922731,1190218.4130624381,-154535.19145305373,2117917.6189348954,766425.5884655457,-80031.81622662004,30286.108225143882,4599294.055565476,151997.53290741725,2176902.537143513,460990.78128143266,3211571.2096964605,-1215341.570584902,5133165.96622909,-1254841.2025858168,891746.9530847018,-337460.100294239,735566.4258495574,-278357.35124366544
25,3.3333333333333335,Inhale,0,779226.4019608195,1061703.6472308289,-676777.5701322218,587254.4149254872,2823562.6317429566,-450967.7695984018,-954955.3256826941,72333.81957220197,2057381.8473034517,-379402.62740006705,1234774.6953982848,-271412.02073066594,1934375.175418072,1157535.0621939865,223004.9010955797,-84390.81964844464,4797302.3711859975,-9984.769316859432,2366121.751550944,380590.6588754211,3519945.721605798,-1332038.4579217632,5970131.7583805695,-1209968.3789308765,584854.3280907967,-221323.99727559538,482422.96345197567,-182561.3208630552
26,3.6666666666666665,Inhale,0,615389.3684647304,1153148.7647776685,-865053.6672188732,743628.4475411916,3210947.449644613,-347122.93859844445,-566214.0091957655,170448.65615214876,1946505.2926843883,-508324.86877807014,1218269.380157085,-381605.2353164942,1304715.6797152706,2345848.5813609017,110826.2184448212,-41939.50611465469,4714669.619174755,-244248.15865292327,2582069.2131641298,299583.0169984777,3603988.74330057,-1363842.509992855,6452689.322857666,-1145496.342800348,351199.2406674742,-132902.87179444692,289690.21909774194,-109626.26791470332
27,4.0,Inhale,0,687989.7160957566,1423840.1193915266,-774529.7623480806,1012281.4003939271,4193429.398392334,-243177.25841322058,601937.5633967785,314404.76967270905,1777337.8238737986,-13222.156257170825,1849149.0070263438,-357908.978253957,1679040.7547345278,2983268.5295141987,-287949.1569220218,108967.40497785306,4876471.332297338,-384064.55593784305,3471912.4423732613,264809.2183460762,4507328.941938114,-1705689.794110332,8171726.228339631,-1243667.3004230459,33900.810509566174,-12828.943093150081,27963.42385434114,-10582.082490792733
28,4.333333333333333,Inhale,0,368923.32399312424,1614360.2297451466,-982064.587732894,1163674.8995577923,5105020.574490102,-78248.2337394379,1479254.4420559884,556154.4507970364,1718752.9791990728,-78151.4055257595,1650908.1149771342,-536895.2448288227,3002435.29576862,2351119.3472007164,-735863.211780311,278469.6627123082,4587080.63168989,-507384.5915784685,3683759.995540921,97343.59631801826,5022305.190369381,-1900570.1195699486,9238840.336903961,-1148224.221867663,-332778.2753574531,125931.90230637453,-274495.50094712817,103876.1937559851
29,4.666666666666667,Inhale,0,-409039.28930791776,1382741.1586072526,-1551037.8580599215,956714.5269635855,4903375.377401448,91672.3579802996,1016904.3334812162,703509.2370234735,2265301.9391899123,-1282495.9679899632,10366.069088861617,-944389.3046706825,3742475.084171213,1788166.808209335,-559117.4016934169,211584.47898144278,3464118.4728539344,-634586.391763255,2701056.994166461,-115790.75645278535,3822863.0370676313,-1446670.2010446324,7722728.602039149,-662009.2619322652,-600552.5649793845,227264.61594162096,-495371.81173268554,187461.49980326643
30,5.0,Inhale,0,-345197.84636314376,1270677.6839838533,-1267307.4239505709,798127.0302515085,4829188.413918093,215926.3100523563,1267488.4761533204,735049.5294134682,3358655.9727131356,-1569329.6066568273,36003.67001167237,-886074.5820020174,2683282.514742982,2934357.033187576,186045.04766326913,-70404.25563161857,3198896.662850472,-563469.7742565282,2904255.5933667426,-17060.984781979372,3427827.321533597,-1297178.473909727,7507650.88992512,-507364.34607057966,-884199.3165685969,334603.87951669877,-729340.6821040298,276001.3688637938
31,5.333333333333333,Inhale,0,619051.8647988162,1526286.7130901408,-165862.96301300396,923025.9191923704,5796777.710982846,298373.052888246,3065994.4096019045,733182.6385542802,3925090.8219389413,-589284.8074890748,2047184.5974850752,-411028.58219728834,873102.0073939523,4292838.325775989,161911.9058532954,-61271.65088602693,3925544.163161479,-427075.2146211352,4230544.653106079,146330.1144030169,5042542.047341483,-1908228.269406988,10118527.655267544,-855018.625327421,-1207606.9616275702,456989.69307064585,-996106.7245845294,376952.5357157381
32,5.666666666666667,Inhale,0,635940.4479129103,1191158.5451458723,-72702.35148107163,662331.8083449628,5485111.828395386,326098.57692350366,2819509.555508005,589743.9769139321,3713313.731746166,-1215099.3731445468,1307437.1089483006,-537687.2886132598,350101.2520614504,3287506.077680711,-852943.4356708527,322775.84616480285,2934370.622435151,-579993.3612038565,3150440.8209638274,-112431.62642150062,4531173.350052702,-1714713.1345613138,8971610.042194786,-611287.4235583603,-1225700.545426478,463836.7729315194,-1011031.3988093566,382600.41827182233
33,6.0,Inhale,0,-165440.5584654648,263346.4646591048,-776491.6633325259,-41662.62434898566,3200205.0087096333,322150.55955320614,-49088.30033004996,403856.5602850448,4031279.53734417,-3065336.9758370523,-1596147.4991854765,-1076274.1621281058,562092.7930526696,1610985.0491197663,-1290668.922100636,488422.4862132703,743730.9160814971,-760642.5487092779,751028.2369826569,-316191.964170367,1414294.8738244958,-535205.7422966154,3623148.175871673,179195.55274406506,-940141.7086111654,355773.92687607603,-775485.3257452345,293463.69493884913
34,6.333333333333333,Inhale,0,262608.056239247,220219.4659464667,-198422.64763437602,-108975.77087677021,2347673.811856726,337717.64898372145,-654511.0077459055,500314.370407277,4924418.670117703,-2440560.207384107,-625644.7862961104,-840396.36572536,207859.76591364562,2211797.6848025746,-387787.03712547256,146748.63983385888,968600.1803504194,-541501.0726071325,1547779.3665041453,93216.2166713304,1438317.973328731,-544296.7041889258,3252882.9316005814,44073.49909129043,-810617.2189989338,306758.51156806067,-668645.7502866494,253032.83759200823
35,6.666666666666667,Inhale,0,1211613.742611225,806160.2963041312,958142.0508682039,316889.27346044465,3313530.6502905814,308429.16695307766,1054355.0514113652,643075.0081960948,4759211.753502827,-644803.749183187,2157614.451461483,-314633.6835397291,633252.9372543872,2977970.236238579,717288.9628412258,-271440.6867363407,2201351.967116778,-313664.2903889817,3311641.820048651,399679.1768533716,3875258.444262229,-1466497.977641662,6693227.781783671,-652215.087099068,-770563.2193135287,291601.04261987406,-635606.8065732372,240530.04717531535
36,7.0,Inhale,0,690988.5177852957,271850.69756807014,667936.4144298927,-150562.8634413788,2311067.984025595,180635.12984688467,-163116.944154436,399469.46906991897,3843922.2033961453,-1748564.3408647657,247367.55384156495,-694614.3182217573,2085837.5183338316,1251685.8343274444,846582.1420354769,-320368.56820240535,540534.0007824586,-489655.15398627566,1413151.951688839,62670.86127251908,2167078.695205159,-820078.6011095932,3770948.2378261476,-262317.54770867765,-392178.4647143474,148410.46955971394,-323492.34341336606,122417.86560085388
37,7.333333333333333,Inhale,0,101333.61819742271,-662002.2738037679,226289.9790381847,-1054070.772173271,-51131.55511587886,100367.25465384455,-2971129.7988052745,179346.6713514902,3907137.7282886165,-3409210.12075053,-2453739.2393063377,-1133391.1075466622,1581501.9319730785,-57804.76506957033,55630.31182861122,-21051.948138587682,-1436900.710901261,-594887.3463849669,-577940.7992573773,-62585.05912053991,-1084360.0208353582,410349.8645219402,-1423401.777860112,403582.99369465717,34915.4415375903,-13212.905704173883,28800.352442947653,-10898.797904817182
38,7.666666666666667,Inhale,0,950218.9000072152,-161841.2170239354,1126069.0529368045,-858357.935933931,4253.774972276414,143169.68316204238,-2332110.7075378904,396783.7094562996,4216981.56308392,-1931948.6537797302,-155116.89566558352,-633319.8459710125,-690759.1872227237,1254705.985535126,-765757.0743116745,289782.2731037647,-238395.93594367092,-365130.3773065089,1143583.1502080534,369401.49480154493,554325.2586646654,-209771.00817393282,951440.9230500677,-200933.95847163786,58931.45132747657,-22301.184665294517,48610.19919735199,-18395.356036505105
39,8.0,Inhale,0,1137484.5235298749,583671.6124271883,1363000.515005976,-353476.6221064196,687451.8225096479,127706.01678535387,-1158217.9514115162,442166.2896775908,3488181.126059688,-762464.9213505586,1399782.4694635794,-379576.0016533942,-1227701.3583778287,2091367.0208393978,-1076710.4394263036,407455.0651614538,461934.31275884353,-331019.76178850536,1823348.9434367856,448435.30131692643,2482772.17826594,-939545.1763385957,3693106.906410923,-770654.8106487182,75527.97914476893,-28581.739841160525,62300.011767889795,-23575.93501923283
40,8.333333333333334,Inhale,0,-97100.17035690144,6338.577693997482,128961.71226288233,-905538.6659289231,-1130935.8068029894,-6403.5137766933485,-3491231.303370162,8917.416669739663,3129683.546935097,-2646564.241269104,-1758566.2979160298,-985834.1101136865,-724992.2665964996,1313854.3346399637,-1206837.1514748274,456698.3770078845,-1686165.8405881792,-542543.1647525181,-714719.0692628403,134451.7973904149,-395769.02090243076,149769.2288435564,-931649.1926084103,-129779.55668550667,433331.756948808,-163983.93922713338,357438.0496208636,-135263.79838673442
41,8.666666666666666,Inhale,0,-322067.95377606404,-301150.88443436555,-259858.01321843048,-1346054.3508608008,-2582565.77576811,-77613.04234366916,-5157422.872301041,-170697.80959751958,3796398.118360326,-3429966.2902084636,-2717887.098934136,-1089569.1445157554,-1392471.127052031,1399976.7358350873,-1320220.651832007,499605.6247084673,-2334379.738304354,-466206.05917438684,-1139639.3516232714,289378.20373438526,-1876853.1677885307,710249.758688348,-3321117.243639714,57467.22789313241,688731.6262417404,-260633.85230908188,568107.195580259,-214986.44939040634
42,9.0,Inhale,0,378589.68127346813,703763.6652976996,212652.61351201526,-621391.689293246,-1620842.9449096466,-48949.12590470235,-3718966.567671796,54603.549295882956,3582932.123475024,-1664733.2517298271,80055.1631850115,-562533.4935332071,-642074.9388778649,1516591.8828935367,-789870.0811083891,298907.2582398133,-650313.7246673271,-226368.6127482867,783946.3651728182,666183.1086740372,1058589.116570809,-400597.4881244614,962525.2514952983,-818480.8747811858,634716.9417139331,-240193.2993079614,523552.6408334525,-198125.85405962067
43,9.333333333333334,Inhale,0,-221319.93589610155,1158961.7588342044,-541144.6249924954,-129371.72914368511,-1756269.660048118,-33041.668968711856,-3998372.4826876284,4736.215017881129,2555954.5082591134,-1595192.5854585497,-373505.54938105,-725460.9357751175,2596650.1336808717,-391445.0785463928,242953.127295499,-91939.7441396701,-1045857.7948349004,-259312.96760428956,-41170.007400311515,576310.113140366,1515538.0063002447,-573518.7609407301,1319001.9022495204,-940169.5211746194,634841.9361467594,-240240.60043267114,523655.74374609644,-198164.87086715884
44,9.666666666666666,Inhale,0,-1110517.5015352091,542674.1230839916,-1556009.84423581,-572217.7716413878,-3794555.037586411,21072.573057593137,-6639906.511285836,-201011.85843366774,2797571.2776044947,-3300457.666689744,-3150281.195114764,-1216779.31979649,3423700.2154632867,-1590328.8934022808,299509.89435729646,-113342.28688901338,-2905055.2589005437,-310855.19704609644,-2069294.4722885026,488305.89128387603,-1292802.4413917223,489229.8650682904,-3113199.7031874517,-249583.44528776043,655199.1533288102,-247944.29768468085,540447.5986899766,-204519.34287728003
45,10.0,Inhale,0,-550843.6128299114,581471.4262863098,-1059368.7828918516,-684323.1048732041,-4249426.068969139,178195.67372430512,-6984898.356037873,7601.894073444581,3713839.8650760255,-3158700.012834321,-2268991.6681623757,-968827.680981611,606436.7045446768,-69186.1387264674,-1027749.2308221093,388926.87809118145,-2572554.8198281447,-115048.63641468965,-1317437.053500692,829490.5609016465,-1142971.9318155732,432530.12685914437,-2699344.105160196,-345186.98450297513,382434.59768162103,-144723.13837821194,315455.01687984465,-119376.33346136134
46,10.333333333333334,Inhale,0,-151793.70784602474,1192615.4968135704,-535451.6667521294,-317163.8420533087,-3485026.1015295065,316722.84711514733,-5949111.579468616,254274.58344464793,3699776.1332846913,-2322920.8233158933,-564639.0496708888,-721183.5066157227,-402470.81277219474,876256.027685694,-2000337.7722507608,756979.5253138139,-1866832.2595044153,8466.230359850502,-633854.408485423,1014004.1353761564,556904.4556297192,-210747.0429823428,43628.80213362619,-737305.5123358945,-18179.954098026752,6879.764614886819,-14995.917633062294,5674.842903531152
47,10.666666666666666,Inhale,0,-920766.2302811593,983336.7868829485,-1114660.1564068978,-533743.11892024,-4337958.211410324,388459.83460425225,-7203626.700521564,67977.58660998176,3879617.0608884026,-3364579.465083568,-2086858.019133535,-1166437.9448547564,1927302.8580503566,-243291.1697230573,-1409637.467041231,533443.2591675678,-3262129.437798215,-15949.796432598196,-2450072.405053045,866341.3000883668,-893132.6054890878,337984.4669856433,-2262709.925205909,-237195.37754584008,-333183.1794961615,126085.12849995602,-274829.49019048107,104002.58391988637
48,11.0,Inhale,0,-1107872.8192214165,464457.431145215,-1178228.4581346249,-1076464.1285074262,-5718886.859435079,503607.72308353696,-8849187.656117024,-116231.03739572027,5073328.265527439,-4391857.602534136,-3078973.158126224,-1413858.5108445624,2971816.8705544267,-489282.54263476667,-592706.8147416918,224295.58122506115,-4421678.447589706,147340.03871618485,-3493204.985635369,948536.1643205989,-2712497.1523233983,1026479.0453216706,-5168463.10510926,319369.3988143214,-692398.8728964536,262021.63324808382,-571132.1607962172,216131.17442886255
49,11.333333333333334,Inhale,0,-450114.90166515356,574451.8743560698,-309699.45942572586,-1174415.1797210737,-5904732.086517089,649671.0541889403,-8638967.183180274,-31423.630817372537,5683879.380274223,-3906728.597462465,-1666106.672098684,-1171389.690683943,1201620.4526516213,651614.4183140933,-1151491.6134372056,435754.1946337164,-4146013.580388997,445195.9062712728,-2865002.487674521,1258696.4071697353,-2090026.5408718553,790920.0739744467,-4306924.534646212,183707.65439038418,-1044220.331132426,395159.9682558837,-861335.6223013251,325951.6665387433
50,11.666666666666666,Inhale,0,-428612.5933394276,664539.5241754887,36838.069962665584,-1227725.81408614,-6277761.166375823,715039.3369995563,-8741831.794231243,-90854.07488541653,5398532.072509818,-3776062.6813478027,-1496642.8550475184,-1244450.412932129,-37017.307874140926,760850.4074645077,-2207496.001139929,835373.554534652,-4540115.5497013545,575041.1043307256,-3384896.0832114746,1392118.809660497,-2032771.8755802135,769253.4284930192,-4406739.373385236,177075.9314521253,-1188896.2601775667,449909.0799370058,-980673.0146704003,371112.0208953411
51,12.0,Inhale,0,-785905.1567706557,318548.7418261497,-104254.38238240492,-1608864.9552411775,-7428005.019560526,723364.0266013328,-9997090.808020283,-369873.63150152564,5688848.126255082,-4468089.322339463,-2720638.2578775673,-1581197.458761558,461942.36230042216,-15093.602871821377,-2291258.31448388,867071.3793089876,-5654947.395757446,623075.2950721921,-4733164.852877369,1463941.1355268524,-3489884.10459331,1320662.3648978898,-6856661.675213136,564002.7970285121,-1274890.4709618096,482451.5124012738,-1051606.202668983,397954.97298325086
52,-5.0,Exhale,1,-603175.6005620989,-289227.9271997429,307158.6421226198,-57550.324524863085,-608119.5253194785,131520.09424351619,930982.9931136547,-177353.40876503903,135016.44763758502,-55371.44310142483,-672775.2035535289,362898.93216319045,-2573820.9077609065,-457503.63533552864,-458612.567528351,173550.85150441306,-2020898.6456500683,-33255.98895086124,-2266461.4828388058,36670.82709976843,-1515595.7420520044,573540.6096417723,-2006658.0897061862,527888.6355152274,-407477.58360885736,154200.0516588684,-336111.9752102062,127193.46051273539
53,-4.666666666666667,Exhale,1,-407793.61380413827,-462289.24011128105,391450.30339808983,-252308.50894176672,-1208171.597608788,61822.76771619,180515.82944240075,-241682.4321716091,205461.65549932604,-107845.40661782848,-814668.016813432,273162.0335766257,815626.202705257,-1279221.6194438948,1569758.8180381441,-594037.3178069078,-1887312.4869915107,15309.547654050015,-2278262.6890846966,68789.28426940489,-1797538.668828282,680235.1018607271,-2772673.4710865193,490169.154835977,-123070.32098995574,46572.99104959112,-101515.78968180664,38416.19917956396
54,-4.333333333333333,Exhale,1,-48987.19325653822,-595352.4301245885,668760.2610354156,-475588.6710323819,-1559405.3345851272,-13040.420696058152,-363305.2813204309,-299843.0814682398,178977.72386450318,-10020.59158377755,-721086.2034780266,252991.07496337802,1013551.511530113,-1117438.0847225056,1435191.1119641913,-543113.4190136493,-1446097.414397694,101515.29400897663,-2025172.2208335688,111873.60998978835,-1792168.531681334,678202.903136713,-3033862.36603973,383519.86811862135,134999.5442861731,-51087.31753655071,111355.72926647353,-42139.88669836599
55,-4.0,Exhale,1,330752.17053577123,-761142.6749779761,859420.6746946272,-653259.8472792548,-1793358.8316274146,-128800.2350912274,-874293.8310019044,-408001.3381962768,11402.143179483293,-41303.574725002014,-738041.558512282,253217.4228780939,-837395.8444718781,-344382.1872886579,-234191.15255683032,88623.98638590497,-1079805.5819327254,150441.64868004495,-1812558.975967535,132388.71214162317,-1787072.322540524,676274.365851751,-3309686.098687119,289831.05799070373,402413.843633771,-152283.80154559852,331935.09846056026,-125612.82237096649
56,-3.6666666666666665,Exhale,1,557424.2240281597,-855986.848730429,818123.5548308463,-711565.3249694797,-1986391.490813756,-245188.0823582937,-1423504.4470624572,-466933.6254618877,-264355.64260896115,-75301.12513486587,-769029.3792587577,194754.15486958693,-801136.1497467329,-573925.0184125317,-585681.3799457852,221636.97507828777,-897414.630910415,169855.35899754768,-1584994.5344683414,128344.22551570412,-1799645.405476535,681032.345471324,-3539592.065182968,197237.3526245572,653991.5394406357,-247487.3053704274,539451.4862519592,-204142.38817945396
57,-3.3333333333333335,Exhale,1,696881.9695047888,-777174.5944127813,733307.0232886747,-672620.6657265576,-1920888.0450612006,-310847.4745760827,-1736968.0814880284,-417208.48473609705,-339843.6516002482,35284.90922168959,-468256.4458489482,110258.34238250654,428863.6693127699,-1294356.6612132846,512751.09463704994,-194038.26973969408,-563143.2480376137,225548.73557338916,-1136494.6673881689,138181.56040743124,-1460624.143437092,552737.9356121547,-3137110.215355194,42722.275519279094,815435.7392388824,-308581.96419418935,672620.3550761855,-254536.9307949812
58,-3.0,Exhale,1,785641.5738519975,-633450.6422928268,642520.2538601867,-599192.7739622049,-1625922.0741488577,-343848.61586710927,-1811058.293045696,-366503.77727990225,-105412.11165509679,11167.15683565217,-135014.88559708142,40612.94777499269,116419.8240355474,-926486.997043112,771694.7044907672,-292029.22586184833,-124976.32104135193,264101.88511211186,-698359.3470927418,139174.23536431993,-926101.3142129037,350460.6786665703,-2409593.692700748,-106492.71571137286,883395.0567264371,-334299.52680087637,728677.2802998476,-275750.3204709719
59,-2.6666666666666665,Exhale,1,725596.3844447036,-461760.8814197798,417862.3220946653,-448425.9306876954,-1251824.0437561458,-368934.2387130279,-1722646.7663388227,-371410.39262991084,124645.29094526578,-132781.12893709648,-46884.52823059874,19877.421684288078,-951512.1103589106,2327.6016628593356,-167816.4279643326,63506.07469525682,218382.2886547242,252663.4269849266,-346446.0048834306,115719.4949303475,-504582.22573013644,190946.95856550915,-1734500.0828990997,-199074.41793615787,860494.4048989989,-325633.32812673494,709787.447757031,-268601.91950095526
60,-2.3333333333333335,Exhale,1,545686.380459125,-125046.46134206942,130791.06232301863,-160559.77625853353,-631270.8691508031,-330787.7486968032,-1218467.9161971172,-292264.02160286845,108392.85558438406,65299.42314501746,241280.62930778958,83059.18601813256,-638718.4111369968,27730.31464429289,-628746.9935155512,237934.1165759002,693400.6588572271,267419.8873610072,298715.2731467968,120362.47914125875,125529.06487811955,-47503.44329978007,-511033.7965903418,-312062.7236817035,669660.4540553191,-253416.827729972,552376.1477606905,-209033.41421987777
61,-2.0,Exhale,1,316523.5477419275,299965.5381361791,-136084.64527476262,158312.03685084006,192517.93137910057,-188884.00728206235,-435271.6428460903,-55677.91004317324,-26693.926700705804,396591.5430788363,752330.7333857301,122891.81439621744,255614.7749929174,-428355.07767443964,-233069.21454099205,88199.4160366163,1295012.9463985567,263160.52050416963,1028896.2688727295,123566.5013608176,974709.655920623,-368855.3317809848,1169991.2195966218,-418007.9786807505,329744.97406634386,-124784.02268157818,271993.4519280565,-102929.35372474465
62,-1.6666666666666667,Exhale,1,13252.815662974093,520869.40702066565,-462867.33395402523,355767.5927418881,711447.6375934435,-26150.187325434614,-16688.332926752202,163163.4878595295,-134539.25921476385,244798.51767104233,796887.0157215769,6014.985118605209,72072.33147609404,-37245.60394599901,69967.50278120767,-26477.511836972222,1493021.262019079,101178.21827989293,1218115.483280161,43166.378954806016,1283084.1678299608,-485552.21911784605,2006957.0117481006,-373135.15502580995,22852.34907243883,-8647.919662934544,18849.989530474788,-7133.323344134413
63,-1.3333333333333333,Exhale,1,-150584.21783311493,612314.5245675052,-651143.4310406765,512141.62535759236,1098832.4554951,77694.64367452273,372052.98356017645,261278.3244394763,-245415.81383382695,115876.2762930392,780381.7004803771,-104178.22946722305,-557587.1642267072,1151067.9152209167,-42211.17986955081,15973.801696817723,1410388.5100078352,-133085.1710561709,1434062.9448933466,-37841.26292213741,1367127.1895247328,-517356.27118893765,2489514.5762251965,-308663.11889528175,-210802.7383508837,79773.2058182139,-173882.75482375894,65801.72960421749
64,-1.0,Exhale,1,-77983.87020208874,883005.8791813632,-560619.5261698841,780794.5782103278,2081314.4042428213,181640.3238597466,1540204.5561527205,405234.43796003656,-414583.2826444169,610978.9888139386,1411261.327349636,-80481.97240468585,-183262.0892074499,1788487.8633742132,-440986.5552363939,166880.71278932548,1572190.223130419,-272901.5683410907,2323906.1741024777,-72615.0615745389,2270467.3881622776,-859203.5553064148,4208551.481707163,-406834.07651797944,-528101.1685087917,199847.13451951076,-435609.55006715975,164845.91502812807
65,-0.6666666666666666,Exhale,1,-397050.26230472117,1073525.9895349834,-768154.3515546974,932188.0773741931,2992905.5803405894,346569.34853352926,2417521.43481193,646984.1190843639,-473168.1273191427,546049.7395453498,1213020.435300426,-259468.23897955145,1140132.4518266423,1156338.681060731,-888900.610094683,336382.9705237806,1282799.5225229706,-396221.60398171615,2535753.727270138,-240080.68360259684,2785443.636593544,-1054083.8807660316,5275665.5902714925,-311390.9979625966,-894780.254375811,338607.97991903534,-738068.474868629,279304.1912749059
66,-0.3333333333333333,Exhale,1,-1175012.8756057632,841906.9183970894,-1337127.621881725,725227.7047799862,2791260.3832519343,516489.9402532668,1955171.3262371582,794338.905310801,73380.83267169693,-658294.8229188538,-427521.6105878463,-666962.2988214113,1880172.2402292355,593386.1420693495,-712154.8000077888,269497.7867929152,159837.36368701517,-523423.4041665027,1553050.7258956777,-453215.0363734004,1586001.4832917936,-600183.9622407153,3759553.8554066815,174823.96197280113,-1162554.5439977425,439940.6935542818,-958944.7856541864,362889.49732218724
67,0.0,Exhale,1,-1111171.4326609892,729843.44377369,-1053397.1877723744,566640.2080679091,2717073.41976858,640743.8923253234,2205755.468909262,825879.1977007957,1166734.8661949201,-945128.4615857177,-401884.0096650356,-608647.5761527462,820979.6708010044,1739576.3670475907,33007.6493488971,-12490.947820146148,-105384.44631644683,-452306.7866597759,1756249.3250959595,-354485.26470259443,1190965.76775776,-450692.2351058098,3544476.1432926515,329468.8778344868,-1446201.2955869548,547279.9571293596,-1192913.6560255308,451429.3663827146
68,0.3333333333333333,Exhale,1,-146921.72149902926,985452.4728799773,48047.27316519264,691539.0970087711,3684662.7168333335,723190.6351612132,4004261.402357846,824012.3068416077,1733169.715420726,34916.337582034605,1609296.9178083676,-133601.57634801717,-989200.8365480254,3098057.6596360034,8874.507538923383,-3358.343074554515,621263.0539945598,-315912.2270243828,3082538.3848352963,-191094.16551759816,2805680.493565646,-1061742.030603071,6155352.908635075,-18185.401422354586,-1769608.940645928,669665.7706833067,-1459679.6985060303,552380.5332346589
