,Condition,df,mse,p_value,se,t,theta,Source,Detector,Chroma,Significant,ch_name,ID
1247,Hold,89.0,8.014914579601937e-15,2.893240710687837e-20,1.0046001894360934e-07,-11.983412080295416,-1.2038538045955545e-06,5,5,hbo,True,S5_D5 hbo,NDARVX753BR6
1248,Inhale,89.0,8.014914579601937e-15,4.835596897354302e-06,8.348800832619529e-08,4.868844711934923,4.064901478489747e-07,5,5,hbo,True,S5_D5 hbo,NDARVX753BR6
1252,control,89.0,8.014914579601937e-15,2.0582306318177193e-12,5.107649644941111e-08,8.157995038946407,4.1668180464105966e-07,5,5,hbo,True,S5_D5 hbo,NDARVX753BR6
1331,ild_0__itd_50,89.0,8.014914579601937e-15,8.571438241932843e-12,5.111947692266716e-08,7.855944067229933,4.0159175145052453e-07,5,5,hbo,True,S5_D5 hbo,NDARVX753BR6
1332,ild_0__itd_500,89.0,8.014914579601937e-15,8.136658351035216e-11,5.127223823479757e-08,7.375625853272093,3.781648458796989e-07,5,5,hbo,True,S5_D5 hbo,NDARVX753BR6
1333,ild_10__itd_0,89.0,8.014914579601937e-15,4.159612470564367e-11,5.125890763173116e-08,7.519410101652055,3.854367478456889e-07,5,5,hbo,True,S5_D5 hbo,NDARVX753BR6
1334,ild_70n__itd_0,89.0,8.014914579601937e-15,1.278382530896106e-19,5.1135987479495254e-08,11.66257248899703,5.963771607760579e-07,5,5,hbo,True,S5_D5 hbo,NDARVX753BR6
1424,Exhale,89.0,2.0794054758117414e-15,1.0902615624141562e-05,3.009677820414263e-08,4.66295418792391,1.4033989797002395e-07,6,4,hbo,True,S6_D4 hbo,NDARVX753BR6
1425,Hold,89.0,2.0794054758117414e-15,9.952208215016217e-28,4.2013751805007326e-08,-15.892448997358802,-6.677014077487702e-07,6,4,hbo,True,S6_D4 hbo,NDARVX753BR6
1426,Inhale,89.0,2.0794054758117414e-15,0.1911034382898915,3.190647979319213e-08,-1.3173479671673898,-4.203193629502905e-08,6,4,hbo,False,S6_D4 hbo,NDARVX753BR6
1430,control,89.0,2.0794054758117414e-15,0.11334857996484249,2.1201500968310363e-08,1.5990732292439738,3.390275261821529e-08,6,4,hbo,False,S6_D4 hbo,NDARVX753BR6
1509,ild_0__itd_50,89.0,2.0794054758117414e-15,1.03720392031142e-12,2.1245997228554622e-08,8.302606417901153,1.763971529445077e-07,6,4,hbo,True,S6_D4 hbo,NDARVX753BR6
1510,ild_0__itd_500,89.0,2.0794054758117414e-15,3.542580226082937e-13,2.1395181391224883e-08,8.528797883729274,1.8247517777148272e-07,6,4,hbo,True,S6_D4 hbo,NDARVX753BR6
1511,ild_10__itd_0,89.0,2.0794054758117414e-15,0.0009379042597704686,2.145510947609613e-08,3.4230054189161216,7.344095600011569e-08,6,4,hbo,True,S6_D4 hbo,NDARVX753BR6
1512,ild_70n__itd_0,89.0,2.0794054758117414e-15,9.212850532727525e-19,2.12337316971824e-08,11.239087566402976,2.386477699061395e-07,6,4,hbo,True,S6_D4 hbo,NDARVX753BR6
1602,Exhale,89.0,1.6175849754182827e-15,0.00046024911266838816,3.1675587377842084e-08,3.6379566651305333,1.1523441422314521e-07,6,5,hbo,True,S6_D5 hbo,NDARVX753BR6
1603,Hold,89.0,1.6175849754182827e-15,8.636351095724864e-24,4.513124963795694e-08,-13.778516190282762,-6.218416538242827e-07,6,5,hbo,True,S6_D5 hbo,NDARVX753BR6
1604,Inhale,89.0,1.6175849754182827e-15,1.577019330874307e-09,3.75066437889124e-08,6.732410000798563,2.525101037408631e-07,6,5,hbo,True,S6_D5 hbo,NDARVX753BR6
1608,control,89.0,1.6175849754182827e-15,1.674246972966651e-10,2.2945905606334085e-08,7.220339860236366,1.656772368786351e-07,6,5,hbo,True,S6_D5 hbo,NDARVX753BR6
1687,ild_0__itd_50,89.0,1.6175849754182827e-15,1.0757376282036832e-19,2.2965214406874582e-08,11.699736818519963,2.686869645413156e-07,6,5,hbo,True,S6_D5 hbo,NDARVX753BR6
